2025-06-16 01:42:36,903 - INFO - Software: PID: 21764, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,909 - INFO - Software: PID: 21812, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,909 - INFO - Software: PID: 21884, Name: nvsphelper64.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,911 - INFO - Software: PID: 22040, Name: svchost.exe, Username: None
2025-06-16 01:42:36,923 - INFO - Software: PID: 22140, Name: svchost.exe, Username: None
2025-06-16 01:42:36,923 - INFO - Software: PID: 22176, Name: WidgetService.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,927 - INFO - Software: PID: 23456, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,927 - INFO - Software: PID: 23796, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,927 - INFO - Software: PID: 24232, Name: WINWORD.EXE, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,927 - INFO - Software: PID: 24236, Name: CrossDeviceService.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,935 - INFO - Software: PID: 24324, Name: NVDisplay.Container.exe, Username: None
2025-06-16 01:42:36,941 - INFO - Software: PID: 24664, Name: svchost.exe, Username: None
2025-06-16 01:42:36,947 - INFO - Software: PID: 24692, Name: SearchFilterHost.exe, Username: None
2025-06-16 01:42:36,947 - INFO - Software: PID: 24712, Name: PhoneExperienceHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,947 - INFO - Software: PID: 25076, Name: conhost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,947 - INFO - Software: PID: 25124, Name: AMDRSServ.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,951 - INFO - Software: PID: 25128, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,952 - INFO - Software: PID: 25360, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,953 - INFO - Software: PID: 25812, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,953 - INFO - Software: PID: 26164, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,953 - INFO - Software: PID: 26228, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,955 - INFO - Software: PID: 26404, Name: fontdrvhost.exe, Username: None
2025-06-16 01:42:36,960 - INFO - Software: PID: 26468, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,960 - INFO - Software: PID: 26668, Name: ArmourySwAgent.exe, Username: DESKTOP-DOLHM1N\ft
